tree,benchmark,run,unit,successes,episodes,success_rate,source
starVLA,libero-plus,ervla_f_decoder_frozen,libero_10,41,64,0.64062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_f_decoder_frozen,libero_goal,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_f_decoder_frozen,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_f_decoder_frozen,libero_spatial,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_f_decoder_frozen,libero_10,41,64,0.64062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_f_decoder_frozen,libero_goal,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_f_decoder_frozen,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_f_decoder_frozen,libero_spatial,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_f_decoder_frozen/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_10,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_spatial,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_10,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_g_cam3d_cot05,libero_spatial,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cam3d_cot05/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_10,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_spatial,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_10,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_g_cross_only,libero_spatial,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_g_cross_only/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_10,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_goal,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_object,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_spatial,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_10,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_goal,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_object,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_h_enc_choice_cam3d,libero_spatial,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_10,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_goal,41,64,0.64062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_object,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_spatial,51,64,0.79687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_10,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_goal,41,64,0.64062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_object,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_i_dec_choice_cam3d,libero_spatial,51,64,0.79687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_i_dec_choice_cam3d/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_10,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_goal,38,64,0.59375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_object,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_spatial,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_10,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_goal,38,64,0.59375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_object,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_j_dec_choice_staged_cam3d,libero_spatial,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_10,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_goal,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_spatial,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_10,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_goal,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_spatial,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_10,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_goal,51,64,0.79687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_object,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_spatial,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_10,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_goal,51,64,0.79687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_object,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_spatial,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_10,20,64,0.31250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_goal,15,64,0.23437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_object,28,64,0.43750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_spatial,29,64,0.45312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_10,20,64,0.31250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_goal,15,64,0.23437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_object,28,64,0.43750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05,libero_spatial,29,64,0.45312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_10,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_goal,54,64,0.84375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_object,53,64,0.82812500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_spatial,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_10,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_goal,54,64,0.84375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_object,53,64,0.82812500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,ervla_k_pi_cam3d_cot05_masked,libero_spatial,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,ervla_l_split14_gr00t_action,libero_10,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_l_split14_gr00t_action/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_l_split14_gr00t_action,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_l_split14_gr00t_action/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_l_split14_gr00t_action,libero_object,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_l_split14_gr00t_action/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_l_split14_gr00t_action,libero_spatial,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_l_split14_gr00t_action/results/libero-plus/overall_results.json
starVLA,libero-plus,ervla_l_split14_gr00t_action,libero_10,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_l_split14_gr00t_action/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,ervla_l_split14_gr00t_action,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_l_split14_gr00t_action/results/libero-plus/libero_goal/overall_results.json
